FRECUENCIA;DIAMES;DIASEMANA;MESTEXTO;AÑO;VALOR
16 DIC 2020;16;miércoles;diciembre;2020;8139,50
17 DIC 2020;17;jueves;diciembre;2020;8153,40
18 DIC 2020;18;viernes;diciembre;2020;8037,40
21 DIC 2020;21;lunes;diciembre;2020;7789,80
22 DIC 2020;22;martes;diciembre;2020;7934,20
23 DIC 2020;23;miércoles;diciembre;2020;8073,60
24 DIC 2020;24;jueves;diciembre;2020;8111,50
25 DIC 2020;25;viernes;diciembre;2020;-
28 DIC 2020;28;lunes;diciembre;2020;8155,60
29 DIC 2020;29;martes;diciembre;2020;8174,80
30 DIC 2020;30;miércoles;diciembre;2020;8154,40
31 DIC 2020;31;jueves;diciembre;2020;8073,70
01 ENE 2021;1;viernes;enero;2021;-
04 ENE 2021;4;lunes;enero;2021;8099,20
05 ENE 2021;5;martes;enero;2021;8091,50
06 ENE 2021;6;miércoles;enero;2021;8350,30
07 ENE 2021;7;jueves;enero;2021;8385,80
08 ENE 2021;8;viernes;enero;2021;8407,70
11 ENE 2021;11;lunes;enero;2021;8357,50
12 ENE 2021;12;martes;enero;2021;8345,90
13 ENE 2021;13;miércoles;enero;2021;8361,10
14 ENE 2021;14;jueves;enero;2021;8372,40
15 ENE 2021;15;viernes;enero;2021;8230,70
18 ENE 2021;18;lunes;enero;2021;8254,50
19 ENE 2021;19;martes;enero;2021;8199,00
20 ENE 2021;20;miércoles;enero;2021;8204,10
21 ENE 2021;21;jueves;enero;2021;8122,10
22 ENE 2021;22;viernes;enero;2021;8036,40
25 ENE 2021;25;lunes;enero;2021;7897,30
26 ENE 2021;26;martes;enero;2021;7964,90
27 ENE 2021;27;miércoles;enero;2021;7852,70
28 ENE 2021;28;jueves;enero;2021;7932,50
29 ENE 2021;29;viernes;enero;2021;7757,50
01 FEB 2021;1;lunes;febrero;2021;7798,20
02 FEB 2021;2;martes;febrero;2021;7950,90
03 FEB 2021;3;miércoles;febrero;2021;8012,80
04 FEB 2021;4;jueves;febrero;2021;8122,60
05 FEB 2021;5;viernes;febrero;2021;8214,70
08 FEB 2021;8;lunes;febrero;2021;8219,00
09 FEB 2021;9;martes;febrero;2021;8101,00
10 FEB 2021;10;miércoles;febrero;2021;8065,40
11 FEB 2021;11;jueves;febrero;2021;8037,60
12 FEB 2021;12;viernes;febrero;2021;8055,00
15 FEB 2021;15;lunes;febrero;2021;8203,50
16 FEB 2021;16;martes;febrero;2021;8153,70
17 FEB 2021;17;miércoles;febrero;2021;8122,70
18 FEB 2021;18;jueves;febrero;2021;8058,10
19 FEB 2021;19;viernes;febrero;2021;8151,60
22 FEB 2021;22;lunes;febrero;2021;8112,20
23 FEB 2021;23;martes;febrero;2021;8252,10
24 FEB 2021;24;miércoles;febrero;2021;8269,60
25 FEB 2021;25;jueves;febrero;2021;8317,80
26 FEB 2021;26;viernes;febrero;2021;8225,00
01 MAR 2021;1;lunes;marzo;2021;8378,10
02 MAR 2021;2;martes;marzo;2021;8355,80
03 MAR 2021;3;miércoles;marzo;2021;8329,30
04 MAR 2021;4;jueves;marzo;2021;8354,00
05 MAR 2021;5;viernes;marzo;2021;8286,80
08 MAR 2021;8;lunes;marzo;2021;8444,20
09 MAR 2021;9;martes;marzo;2021;8496,40
10 MAR 2021;10;miércoles;marzo;2021;8525,20
11 MAR 2021;11;jueves;marzo;2021;8593,00
12 MAR 2021;12;viernes;marzo;2021;8644,50
15 MAR 2021;15;lunes;marzo;2021;8635,40
16 MAR 2021;16;martes;marzo;2021;8657,70
17 MAR 2021;17;miércoles;marzo;2021;8599,50
18 MAR 2021;18;jueves;marzo;2021;8624,60
19 MAR 2021;19;viernes;marzo;2021;8493,00
22 MAR 2021;22;lunes;marzo;2021;8343,50
23 MAR 2021;23;martes;marzo;2021;8390,30
24 MAR 2021;24;miércoles;marzo;2021;8443,70
25 MAR 2021;25;jueves;marzo;2021;8409,50
26 MAR 2021;26;viernes;marzo;2021;8498,20
29 MAR 2021;29;lunes;marzo;2021;8492,10
30 MAR 2021;30;martes;marzo;2021;8595,20
31 MAR 2021;31;miércoles;marzo;2021;8580,00
01 ABR 2021;1;jueves;abril;2021;8577,60
02 ABR 2021;2;viernes;abril;2021;-
05 ABR 2021;5;lunes;abril;2021;-
06 ABR 2021;6;martes;abril;2021;8634,60
07 ABR 2021;7;miércoles;abril;2021;8597,40
08 ABR 2021;8;jueves;abril;2021;8637,80
09 ABR 2021;9;viernes;abril;2021;8565,80
12 ABR 2021;12;lunes;abril;2021;8532,60
13 ABR 2021;13;martes;abril;2021;8525,10
14 ABR 2021;14;miércoles;abril;2021;8588,40
15 ABR 2021;15;jueves;abril;2021;8571,60
16 ABR 2021;16;viernes;abril;2021;8613,50
19 ABR 2021;19;lunes;abril;2021;8711,40
20 ABR 2021;20;martes;abril;2021;8459,40
21 ABR 2021;21;miércoles;abril;2021;8519,80
22 ABR 2021;22;jueves;abril;2021;8656,80
23 ABR 2021;23;viernes;abril;2021;8618,60
26 ABR 2021;26;lunes;abril;2021;8701,90
27 ABR 2021;27;martes;abril;2021;8756,70
28 ABR 2021;28;miércoles;abril;2021;8799,60
29 ABR 2021;29;jueves;abril;2021;8823,20
30 ABR 2021;30;viernes;abril;2021;8815,00
03 MAY 2021;3;lunes;mayo;2021;8893,70
04 MAY 2021;4;martes;mayo;2021;8830,40
05 MAY 2021;5;miércoles;mayo;2021;8967,80
06 MAY 2021;6;jueves;mayo;2021;8982,20
07 MAY 2021;7;viernes;mayo;2021;9059,20
10 MAY 2021;10;lunes;mayo;2021;9144,30
11 MAY 2021;11;martes;mayo;2021;8987,20
12 MAY 2021;12;miércoles;mayo;2021;9007,70
13 MAY 2021;13;jueves;mayo;2021;8966,20
14 MAY 2021;14;viernes;mayo;2021;9145,60
17 MAY 2021;17;lunes;mayo;2021;9155,60
18 MAY 2021;18;martes;mayo;2021;9183,90
19 MAY 2021;19;miércoles;mayo;2021;9070,70
20 MAY 2021;20;jueves;mayo;2021;9124,30
21 MAY 2021;21;viernes;mayo;2021;9204,00
24 MAY 2021;24;lunes;mayo;2021;9205,50
25 MAY 2021;25;martes;mayo;2021;9208,70
26 MAY 2021;26;miércoles;mayo;2021;9196,90
27 MAY 2021;27;jueves;mayo;2021;9186,10
28 MAY 2021;28;viernes;mayo;2021;9224,60
31 MAY 2021;31;lunes;mayo;2021;9148,90
01 JUN 2021;1;martes;junio;2021;9189,70
02 JUN 2021;2;miércoles;junio;2021;9180,70
03 JUN 2021;3;jueves;junio;2021;9142,40
04 JUN 2021;4;viernes;junio;2021;9088,30
07 JUN 2021;7;lunes;junio;2021;9163,60
08 JUN 2021;8;martes;junio;2021;9153,60
09 JUN 2021;9;miércoles;junio;2021;9156,10
10 JUN 2021;10;jueves;junio;2021;9133,80
11 JUN 2021;11;viernes;junio;2021;9205,00
14 JUN 2021;14;lunes;junio;2021;9281,10
15 JUN 2021;15;martes;junio;2021;9230,70
16 JUN 2021;16;miércoles;junio;2021;9202,20
17 JUN 2021;17;jueves;junio;2021;9195,90
18 JUN 2021;18;viernes;junio;2021;9030,60
21 JUN 2021;21;lunes;junio;2021;9051,70
22 JUN 2021;22;martes;junio;2021;9053,30
23 JUN 2021;23;miércoles;junio;2021;8954,10
24 JUN 2021;24;jueves;junio;2021;9074,10
25 JUN 2021;25;viernes;junio;2021;9095,00
28 JUN 2021;28;lunes;junio;2021;8913,70
29 JUN 2021;29;martes;junio;2021;8915,10
30 JUN 2021;30;miércoles;junio;2021;8821,20
01 JUL 2021;1;jueves;julio;2021;8932,30
02 JUL 2021;2;viernes;julio;2021;8907,60
05 JUL 2021;5;lunes;julio;2021;8946,40
06 JUL 2021;6;martes;julio;2021;8860,80
07 JUL 2021;7;miércoles;julio;2021;8854,50
08 JUL 2021;8;jueves;julio;2021;8650,10
09 JUL 2021;9;viernes;julio;2021;8776,60
12 JUL 2021;12;lunes;julio;2021;8816,70
13 JUL 2021;13;martes;julio;2021;8694,80
14 JUL 2021;14;miércoles;julio;2021;8658,30
15 JUL 2021;15;jueves;julio;2021;8527,00
16 JUL 2021;16;viernes;julio;2021;8506,20
19 JUL 2021;19;lunes;julio;2021;8301,70
20 JUL 2021;20;martes;julio;2021;8358,00
21 JUL 2021;21;miércoles;julio;2021;8567,00
22 JUL 2021;22;jueves;julio;2021;8621,80
23 JUL 2021;23;viernes;julio;2021;8717,20
26 JUL 2021;26;lunes;julio;2021;8775,20
27 JUL 2021;27;martes;julio;2021;8699,20
28 JUL 2021;28;miércoles;julio;2021;8733,70
29 JUL 2021;29;jueves;julio;2021;8786,30
30 JUL 2021;30;viernes;julio;2021;8675,70
02 AGO 2021;2;lunes;agosto;2021;8758,70
03 AGO 2021;3;martes;agosto;2021;8772,80
04 AGO 2021;4;miércoles;agosto;2021;8792,90
05 AGO 2021;5;jueves;agosto;2021;8836,50
06 AGO 2021;6;viernes;agosto;2021;8879,00
09 AGO 2021;9;lunes;agosto;2021;8865,90
10 AGO 2021;10;martes;agosto;2021;8899,00
11 AGO 2021;11;miércoles;agosto;2021;8975,80
12 AGO 2021;12;jueves;agosto;2021;8979,40
13 AGO 2021;13;viernes;agosto;2021;8999,80
16 AGO 2021;16;lunes;agosto;2021;8926,60
17 AGO 2021;17;martes;agosto;2021;8865,70
18 AGO 2021;18;miércoles;agosto;2021;8970,20
19 AGO 2021;19;jueves;agosto;2021;8902,20
20 AGO 2021;20;viernes;agosto;2021;8915,30
23 AGO 2021;23;lunes;agosto;2021;8968,10
24 AGO 2021;24;martes;agosto;2021;8948,60
25 AGO 2021;25;miércoles;agosto;2021;8977,40
26 AGO 2021;26;jueves;agosto;2021;8892,70
27 AGO 2021;27;viernes;agosto;2021;8922,20
30 AGO 2021;30;lunes;agosto;2021;8867,90
31 AGO 2021;31;martes;agosto;2021;8846,60
01 SEP 2021;1;miércoles;septiembre;2021;8991,50
02 SEP 2021;2;jueves;septiembre;2021;8981,40
03 SEP 2021;3;viernes;septiembre;2021;8864,00
06 SEP 2021;6;lunes;septiembre;2021;8882,30
07 SEP 2021;7;martes;septiembre;2021;8894,50
08 SEP 2021;8;miércoles;septiembre;2021;8838,70
09 SEP 2021;9;jueves;septiembre;2021;8800,60
10 SEP 2021;10;viernes;septiembre;2021;8695,30
13 SEP 2021;13;lunes;septiembre;2021;8816,10
14 SEP 2021;14;martes;septiembre;2021;8780,00
15 SEP 2021;15;miércoles;septiembre;2021;8635,40
16 SEP 2021;16;jueves;septiembre;2021;8733,70
17 SEP 2021;17;viernes;septiembre;2021;8760,90
20 SEP 2021;20;lunes;septiembre;2021;8655,40
21 SEP 2021;21;martes;septiembre;2021;8756,00
22 SEP 2021;22;miércoles;septiembre;2021;8808,40
23 SEP 2021;23;jueves;septiembre;2021;8876,90
24 SEP 2021;24;viernes;septiembre;2021;8873,10
27 SEP 2021;27;lunes;septiembre;2021;9002,90
28 SEP 2021;28;martes;septiembre;2021;8769,40
29 SEP 2021;29;miércoles;septiembre;2021;8879,40
30 SEP 2021;30;jueves;septiembre;2021;8796,30
01 OCT 2021;1;viernes;octubre;2021;8799,50
04 OCT 2021;4;lunes;octubre;2021;8791,70
05 OCT 2021;5;martes;octubre;2021;8927,40
06 OCT 2021;6;miércoles;octubre;2021;8775,00
07 OCT 2021;7;jueves;octubre;2021;8962,80
08 OCT 2021;8;viernes;octubre;2021;8955,00
11 OCT 2021;11;lunes;octubre;2021;8899,00
12 OCT 2021;12;martes;octubre;2021;8935,90
13 OCT 2021;13;miércoles;octubre;2021;8881,40
14 OCT 2021;14;jueves;octubre;2021;8925,00
15 OCT 2021;15;viernes;octubre;2021;8997,00
18 OCT 2021;18;lunes;octubre;2021;8936,00
19 OCT 2021;19;martes;octubre;2021;8996,30
20 OCT 2021;20;miércoles;octubre;2021;9017,90
21 OCT 2021;21;jueves;octubre;2021;8944,30
22 OCT 2021;22;viernes;octubre;2021;8906,40
25 OCT 2021;25;lunes;octubre;2021;8920,90
26 OCT 2021;26;martes;octubre;2021;9001,60
27 OCT 2021;27;miércoles;octubre;2021;8972,30
28 OCT 2021;28;jueves;octubre;2021;9025,80
29 OCT 2021;29;viernes;octubre;2021;9057,70
01 NOV 2021;1;lunes;noviembre;2021;9182,60
02 NOV 2021;2;martes;noviembre;2021;9105,70
03 NOV 2021;3;miércoles;noviembre;2021;9030,80
04 NOV 2021;4;jueves;noviembre;2021;9039,40
05 NOV 2021;5;viernes;noviembre;2021;9130,60
08 NOV 2021;8;lunes;noviembre;2021;9070,80
09 NOV 2021;9;martes;noviembre;2021;9074,90
10 NOV 2021;10;miércoles;noviembre;2021;9141,80
11 NOV 2021;11;jueves;noviembre;2021;9092,20
12 NOV 2021;12;viernes;noviembre;2021;9080,80
15 NOV 2021;15;lunes;noviembre;2021;9095,70
16 NOV 2021;16;martes;noviembre;2021;9040,20
17 NOV 2021;17;miércoles;noviembre;2021;8993,40
18 NOV 2021;18;jueves;noviembre;2021;8903,20
19 NOV 2021;19;viernes;noviembre;2021;8753,20
22 NOV 2021;22;lunes;noviembre;2021;8821,30
23 NOV 2021;23;martes;noviembre;2021;8815,10
24 NOV 2021;24;miércoles;noviembre;2021;8792,00
25 NOV 2021;25;jueves;noviembre;2021;8840,90
26 NOV 2021;26;viernes;noviembre;2021;8402,70
29 NOV 2021;29;lunes;noviembre;2021;8455,20
30 NOV 2021;30;martes;noviembre;2021;8305,10
01 DIC 2021;1;miércoles;diciembre;2021;8452,60
02 DIC 2021;2;jueves;diciembre;2021;8300,80
03 DIC 2021;3;viernes;diciembre;2021;8241,70
06 DIC 2021;6;lunes;diciembre;2021;8439,70
07 DIC 2021;7;martes;diciembre;2021;8559,50
08 DIC 2021;8;miércoles;diciembre;2021;8478,40
09 DIC 2021;9;jueves;diciembre;2021;8399,60
10 DIC 2021;10;viernes;diciembre;2021;8360,20
13 DIC 2021;13;lunes;diciembre;2021;8322,70
14 DIC 2021;14;martes;diciembre;2021;8378,50
15 DIC 2021;15;miércoles;diciembre;2021;8275,00
16 DIC 2021;16;jueves;diciembre;2021;8380,00
17 DIC 2021;17;viernes;diciembre;2021;8311,60
20 DIC 2021;20;lunes;diciembre;2021;8242,40
21 DIC 2021;21;martes;diciembre;2021;8387,50
22 DIC 2021;22;miércoles;diciembre;2021;8459,10
23 DIC 2021;23;jueves;diciembre;2021;8563,70
24 DIC 2021;24;viernes;diciembre;2021;-
27 DIC 2021;27;lunes;diciembre;2021;8622,10
28 DIC 2021;28;martes;diciembre;2021;8688,90
29 DIC 2021;29;miércoles;diciembre;2021;8673,70
30 DIC 2021;30;jueves;diciembre;2021;8713,80
31 DIC 2021;31;viernes;diciembre;2021;-
03 ENE 2022;3;lunes;enero;2022;8761,20
04 ENE 2022;4;martes;enero;2022;8795,80
05 ENE 2022;5;miércoles;enero;2022;8790,80
06 ENE 2022;6;jueves;enero;2022;8789,90
07 ENE 2022;7;viernes;enero;2022;8751,80
10 ENE 2022;10;lunes;enero;2022;8706,90
11 ENE 2022;11;martes;enero;2022;8755,90
12 ENE 2022;12;miércoles;enero;2022;8770,30
13 ENE 2022;13;jueves;enero;2022;8816,90
14 ENE 2022;14;viernes;enero;2022;8806,60
17 ENE 2022;17;lunes;enero;2022;8838,70
18 ENE 2022;18;martes;enero;2022;8781,60
19 ENE 2022;19;miércoles;enero;2022;8774,90
20 ENE 2022;20;jueves;enero;2022;8814,60
21 ENE 2022;21;viernes;enero;2022;8694,70
24 ENE 2022;24;lunes;enero;2022;8417,80
25 ENE 2022;25;martes;enero;2022;8479,50
26 ENE 2022;26;miércoles;enero;2022;8620,20
27 ENE 2022;27;jueves;enero;2022;8706,00
28 ENE 2022;28;viernes;enero;2022;8609,80
31 ENE 2022;31;lunes;enero;2022;8612,80
01 FEB 2022;1;martes;febrero;2022;8726,70
02 FEB 2022;2;miércoles;febrero;2022;8713,20
03 FEB 2022;3;jueves;febrero;2022;8689,40
04 FEB 2022;4;viernes;febrero;2022;8589,30
07 FEB 2022;7;lunes;febrero;2022;8558,40
08 FEB 2022;8;martes;febrero;2022;8674,60
09 FEB 2022;9;miércoles;febrero;2022;8846,40
10 FEB 2022;10;jueves;febrero;2022;8886,20
11 FEB 2022;11;viernes;febrero;2022;8798,10
14 FEB 2022;14;lunes;febrero;2022;8573,80
15 FEB 2022;15;martes;febrero;2022;8718,00
16 FEB 2022;16;miércoles;febrero;2022;8737,20
17 FEB 2022;17;jueves;febrero;2022;8671,10
18 FEB 2022;18;viernes;febrero;2022;8590,00
21 FEB 2022;21;lunes;febrero;2022;8488,90
22 FEB 2022;22;martes;febrero;2022;8493,20
23 FEB 2022;23;miércoles;febrero;2022;8440,10
24 FEB 2022;24;jueves;febrero;2022;8198,50
25 FEB 2022;25;viernes;febrero;2022;8486,60
28 FEB 2022;28;lunes;febrero;2022;8479,20
01 MAR 2022;1;martes;marzo;2022;8188,20
02 MAR 2022;2;miércoles;marzo;2022;8321,00
03 MAR 2022;3;jueves;marzo;2022;8011,40
04 MAR 2022;4;viernes;marzo;2022;7720,90
07 MAR 2022;7;lunes;marzo;2022;7644,60
08 MAR 2022;8;martes;marzo;2022;7783,40
09 MAR 2022;9;miércoles;marzo;2022;8163,10
10 MAR 2022;10;jueves;marzo;2022;8069,30
11 MAR 2022;11;viernes;marzo;2022;8142,10
14 MAR 2022;14;lunes;marzo;2022;8234,40
15 MAR 2022;15;martes;marzo;2022;8236,10
16 MAR 2022;16;miércoles;marzo;2022;8380,40
17 MAR 2022;17;jueves;marzo;2022;8412,00
18 MAR 2022;18;viernes;marzo;2022;8417,60
21 MAR 2022;21;lunes;marzo;2022;8389,20
22 MAR 2022;22;martes;marzo;2022;8487,20
23 MAR 2022;23;miércoles;marzo;2022;8328,40
24 MAR 2022;24;jueves;marzo;2022;8305,10
25 MAR 2022;25;viernes;marzo;2022;8330,60
28 MAR 2022;28;lunes;marzo;2022;8365,60
29 MAR 2022;29;martes;marzo;2022;8614,60
30 MAR 2022;30;miércoles;marzo;2022;8550,60
31 MAR 2022;31;jueves;marzo;2022;8445,10
01 ABR 2022;1;viernes;abril;2022;8503,70
04 ABR 2022;4;lunes;abril;2022;8520,80
05 ABR 2022;5;martes;abril;2022;8623,30
06 ABR 2022;6;miércoles;abril;2022;8482,10
07 ABR 2022;7;jueves;abril;2022;8467,40
08 ABR 2022;8;viernes;abril;2022;8606,40
11 ABR 2022;11;lunes;abril;2022;8585,00
12 ABR 2022;12;martes;abril;2022;8578,00
13 ABR 2022;13;miércoles;abril;2022;8617,80
14 ABR 2022;14;jueves;abril;2022;8699,00
15 ABR 2022;15;viernes;abril;2022;-
18 ABR 2022;18;lunes;abril;2022;-
19 ABR 2022;19;martes;abril;2022;8694,00
20 ABR 2022;20;miércoles;abril;2022;8769,50
21 ABR 2022;21;jueves;abril;2022;8814,60
22 ABR 2022;22;viernes;abril;2022;8652,30
25 ABR 2022;25;lunes;abril;2022;8574,60
26 ABR 2022;26;martes;abril;2022;8439,30
27 ABR 2022;27;miércoles;abril;2022;8477,70
28 ABR 2022;28;jueves;abril;2022;8512,20
29 ABR 2022;29;viernes;abril;2022;8584,20
02 MAY 2022;2;lunes;mayo;2022;8436,00
03 MAY 2022;3;martes;mayo;2022;8590,20
04 MAY 2022;4;miércoles;mayo;2022;8500,50
05 MAY 2022;5;jueves;mayo;2022;8434,70
06 MAY 2022;6;viernes;mayo;2022;8322,00
09 MAY 2022;9;lunes;mayo;2022;8139,20
10 MAY 2022;10;martes;mayo;2022;8139,20
11 MAY 2022;11;miércoles;mayo;2022;8312,60
12 MAY 2022;12;jueves;mayo;2022;8200,40
13 MAY 2022;13;viernes;mayo;2022;8338,10
16 MAY 2022;16;lunes;mayo;2022;8353,70
17 MAY 2022;17;martes;mayo;2022;8475,70
18 MAY 2022;18;miércoles;mayo;2022;8476,40
19 MAY 2022;19;jueves;mayo;2022;8406,00
20 MAY 2022;20;viernes;mayo;2022;8484,50
23 MAY 2022;23;lunes;mayo;2022;8625,80
24 MAY 2022;24;martes;mayo;2022;8631,20
25 MAY 2022;25;miércoles;mayo;2022;8760,20
26 MAY 2022;26;jueves;mayo;2022;8888,80
27 MAY 2022;27;viernes;mayo;2022;8933,60
30 MAY 2022;30;lunes;mayo;2022;8930,80
31 MAY 2022;31;martes;mayo;2022;8851,50
01 JUN 2022;1;miércoles;junio;2022;8747,20
02 JUN 2022;2;jueves;junio;2022;8744,10
03 JUN 2022;3;viernes;junio;2022;8724,80
06 JUN 2022;6;lunes;junio;2022;8836,30
07 JUN 2022;7;martes;junio;2022;8841,60
08 JUN 2022;8;miércoles;junio;2022;8842,70
09 JUN 2022;9;jueves;junio;2022;8711,20
10 JUN 2022;10;viernes;junio;2022;8390,60
13 JUN 2022;13;lunes;junio;2022;8183,30
14 JUN 2022;14;martes;junio;2022;8066,40
15 JUN 2022;15;miércoles;junio;2022;8174,70
16 JUN 2022;16;jueves;junio;2022;8078,10
17 JUN 2022;17;viernes;junio;2022;8145,90
20 JUN 2022;20;lunes;junio;2022;8286,00
21 JUN 2022;21;martes;junio;2022;8235,60
22 JUN 2022;22;miércoles;junio;2022;8145,40
23 JUN 2022;23;jueves;junio;2022;8106,40
24 JUN 2022;24;viernes;junio;2022;8244,10
27 JUN 2022;27;lunes;junio;2022;8242,60
28 JUN 2022;28;martes;junio;2022;8317,50
29 JUN 2022;29;miércoles;junio;2022;8188,00
30 JUN 2022;30;jueves;junio;2022;8098,70
01 JUL 2022;1;viernes;julio;2022;8176,10
04 JUL 2022;4;lunes;julio;2022;8161,80
05 JUL 2022;5;martes;julio;2022;7959,40
06 JUL 2022;6;miércoles;julio;2022;7948,60
07 JUL 2022;7;jueves;julio;2022;8122,50
08 JUL 2022;8;viernes;julio;2022;8100,30
11 JUL 2022;11;lunes;julio;2022;8065,20
12 JUL 2022;12;martes;julio;2022;8014,80
13 JUL 2022;13;miércoles;julio;2022;7944,90
14 JUL 2022;14;jueves;julio;2022;7804,30
15 JUL 2022;15;viernes;julio;2022;7945,90
18 JUL 2022;18;lunes;julio;2022;7963,10
19 JUL 2022;19;martes;julio;2022;8125,10
20 JUL 2022;20;miércoles;julio;2022;8028,90
21 JUL 2022;21;jueves;julio;2022;8012,70
22 JUL 2022;22;viernes;julio;2022;8051,60
25 JUL 2022;25;lunes;julio;2022;8085,60
26 JUL 2022;26;martes;julio;2022;8069,60
27 JUL 2022;27;miércoles;julio;2022;8124,40
28 JUL 2022;28;jueves;julio;2022;8084,90
29 JUL 2022;29;viernes;julio;2022;8156,20
01 AGO 2022;1;lunes;agosto;2022;8085,10
02 AGO 2022;2;martes;agosto;2022;8096,90
03 AGO 2022;3;miércoles;agosto;2022;8142,10
04 AGO 2022;4;jueves;agosto;2022;8161,10
05 AGO 2022;5;viernes;agosto;2022;8168,00
08 AGO 2022;8;lunes;agosto;2022;8272,50
09 AGO 2022;9;martes;agosto;2022;8311,90
10 AGO 2022;10;miércoles;agosto;2022;8352,80
11 AGO 2022;11;jueves;agosto;2022;8380,00
12 AGO 2022;12;viernes;agosto;2022;8400,40
15 AGO 2022;15;lunes;agosto;2022;8427,00
16 AGO 2022;16;martes;agosto;2022;8511,90
17 AGO 2022;17;miércoles;agosto;2022;8434,80
18 AGO 2022;18;jueves;agosto;2022;8430,30
19 AGO 2022;19;viernes;agosto;2022;8338,10
22 AGO 2022;22;lunes;agosto;2022;8284,80
23 AGO 2022;23;martes;agosto;2022;8226,30
24 AGO 2022;24;miércoles;agosto;2022;8199,40
25 AGO 2022;25;jueves;agosto;2022;8187,50
26 AGO 2022;26;viernes;agosto;2022;8063,90
29 AGO 2022;29;lunes;agosto;2022;7989,60
30 AGO 2022;30;martes;agosto;2022;7979,80
31 AGO 2022;31;miércoles;agosto;2022;7886,10
01 SEP 2022;1;jueves;septiembre;2022;7806,00
02 SEP 2022;2;viernes;septiembre;2022;7932,20
05 SEP 2022;5;lunes;septiembre;2022;7862,70
06 SEP 2022;6;martes;septiembre;2022;7842,20
07 SEP 2022;7;miércoles;septiembre;2022;7855,90
08 SEP 2022;8;jueves;septiembre;2022;7916,80
09 SEP 2022;9;viernes;septiembre;2022;8033,10
12 SEP 2022;12;lunes;septiembre;2022;8194,30
13 SEP 2022;13;martes;septiembre;2022;8064,00
14 SEP 2022;14;miércoles;septiembre;2022;8055,60
15 SEP 2022;15;jueves;septiembre;2022;8085,50
16 SEP 2022;16;viernes;septiembre;2022;7984,70
19 SEP 2022;19;lunes;septiembre;2022;7993,20
20 SEP 2022;20;martes;septiembre;2022;7873,10
21 SEP 2022;21;miércoles;septiembre;2022;7872,20
22 SEP 2022;22;jueves;septiembre;2022;7774,70
23 SEP 2022;23;viernes;septiembre;2022;7583,50
26 SEP 2022;26;lunes;septiembre;2022;7508,50
27 SEP 2022;27;martes;septiembre;2022;7445,70
28 SEP 2022;28;miércoles;septiembre;2022;7442,20
29 SEP 2022;29;jueves;septiembre;2022;7300,10
30 SEP 2022;30;viernes;septiembre;2022;7366,80
03 OCT 2022;3;lunes;octubre;2022;7462,00
04 OCT 2022;4;martes;octubre;2022;7696,60
05 OCT 2022;5;miércoles;octubre;2022;7579,90
06 OCT 2022;6;jueves;octubre;2022;7511,10
07 OCT 2022;7;viernes;octubre;2022;7436,90
10 OCT 2022;10;lunes;octubre;2022;7413,50
11 OCT 2022;11;martes;octubre;2022;7355,90
12 OCT 2022;12;miércoles;octubre;2022;7261,10
13 OCT 2022;13;jueves;octubre;2022;7348,80
14 OCT 2022;14;viernes;octubre;2022;7382,50
17 OCT 2022;17;lunes;octubre;2022;7557,10
18 OCT 2022;18;martes;octubre;2022;7611,30
19 OCT 2022;19;miércoles;octubre;2022;7583,60
20 OCT 2022;20;jueves;octubre;2022;7644,40
21 OCT 2022;21;viernes;octubre;2022;7545,60
24 OCT 2022;24;lunes;octubre;2022;7680,50
25 OCT 2022;25;martes;octubre;2022;7794,90
26 OCT 2022;26;miércoles;octubre;2022;7870,60
27 OCT 2022;27;jueves;octubre;2022;7921,10
28 OCT 2022;28;viernes;octubre;2022;7916,50
31 OCT 2022;31;lunes;octubre;2022;7956,50
01 NOV 2022;1;martes;noviembre;2022;7999,00
02 NOV 2022;2;miércoles;noviembre;2022;7968,60
03 NOV 2022;3;jueves;noviembre;2022;7868,90
04 NOV 2022;4;viernes;noviembre;2022;7942,70
07 NOV 2022;7;lunes;noviembre;2022;7962,30
08 NOV 2022;8;martes;noviembre;2022;7998,90
09 NOV 2022;9;miércoles;noviembre;2022;8040,40
10 NOV 2022;10;jueves;noviembre;2022;8133,20
11 NOV 2022;11;viernes;noviembre;2022;8098,10
14 NOV 2022;14;lunes;noviembre;2022;8166,50
15 NOV 2022;15;martes;noviembre;2022;8188,40
16 NOV 2022;16;miércoles;noviembre;2022;8101,40
17 NOV 2022;17;jueves;noviembre;2022;8040,70
18 NOV 2022;18;viernes;noviembre;2022;8127,80
21 NOV 2022;21;lunes;noviembre;2022;8188,40
22 NOV 2022;22;martes;noviembre;2022;8325,00
23 NOV 2022;23;miércoles;noviembre;2022;8331,20
24 NOV 2022;24;jueves;noviembre;2022;8388,10
25 NOV 2022;25;viernes;noviembre;2022;8416,60
28 NOV 2022;28;lunes;noviembre;2022;8323,20
29 NOV 2022;29;martes;noviembre;2022;8322,10
30 NOV 2022;30;miércoles;noviembre;2022;8363,20
01 DIC 2022;1;jueves;diciembre;2022;8407,90
02 DIC 2022;2;viernes;diciembre;2022;8382,60
05 DIC 2022;5;lunes;diciembre;2022;8370,10
06 DIC 2022;6;martes;diciembre;2022;8331,90
07 DIC 2022;7;miércoles;diciembre;2022;8290,50
08 DIC 2022;8;jueves;diciembre;2022;8225,20
09 DIC 2022;9;viernes;diciembre;2022;8289,20
12 DIC 2022;12;lunes;diciembre;2022;8258,90
